	evs	loss	mae	mean_abs_fc	median_abs_fc	mse	pearsonr	pearsonr_p	r2	smse	spearmanrho	spearmanrho_p
0	0.4360383337981085	3261.0006407964725	0.5718637555629101	1.4866052692865745	1.368415301801262	0.5627542153599802	0.6616028517386482	5.575423860881883e-72	0.4353913048505865	0.5636979474975231	0.6259149876115847	1.5691112795601641e-59
