	evs	loss	mae	mean_abs_fc	median_abs_fc	mse	pearsonr	pearsonr_p	r2	smse	spearmanrho	spearmanrho_p
0	0.4389547142382936	3234.3936350918943	0.5683955668854768	1.4831746346217693	1.3656242871784345	0.5612113395587326	0.6632226527362542	5.271596442143198e-57	0.43760376275890694	0.5615517965925724	0.6315585942943034	7.199158746538326e-51
