	evs	loss	mae	mean_abs_fc	median_abs_fc	mse	pearsonr	pearsonr_p	r2	smse	spearmanrho	spearmanrho_p
0	0.4376829917237463	3248.929604161226	0.5716525563540188	1.486380884193309	1.3676457185915174	0.5624711001729842	0.6623780115784509	4.1703157287727714e-76	0.4362373189191785	0.5621802644715523	0.6255684047778728	3.4443169138578035e-62
