	evs	loss	mae	mean_abs_fc	median_abs_fc	mse	pearsonr	pearsonr_p	r2	smse	spearmanrho	spearmanrho_p
0	0.33095413261275286	3480.9244442442405	0.6233519321331827	1.5407034125932764	1.406360000312431	0.6686056917942909	0.5753649806693318	2.5172316362046776e-49	0.32996649460220284	0.6688259526933538	0.5606056213093064	2.305963679035516e-47
